X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,DIVISION,ObjectId
-8830136.63490625,5436370.47499546,80564619,,2016,2016/07/15 04:00:00+00,630,BAMBURGH CRCL,MONTAGUE PL,,Collector,Scarborough,22,43.811843,-79.322467,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,90 to 94,Major,,South,,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Normal,,,,Yes,,Yes,,,,,,,,,,,116,Steeles,116,Steeles (116),D42,5596
-8849740.21987392,5413827.85167874,81148237,,2018,2018/04/10 04:00:00+00,2256,DUNDAS ST W,GOOCH AVE,1 m West of,Major Arterial,Etobicoke York,4,43.665534,-79.498569,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,South,,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,"Ability Impaired, Alcohol Over .80",,,,Yes,,Yes,,,,,,,,,,,89,Runnymede-Bloor West Village,89,Runnymede-Bloor West Village (89),D11,5597
-8819321.61241721,5428347.1538968,80564709,,2016,2016/07/16 04:00:00+00,1821,MARKHAM RD,LAWRENCE AVE E,18 m South of,Major Arterial,Scarborough,24,43.75981,-79.225314,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,,West,Passenger Van,Turning Right,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),D43,5598
-8824394.55293215,5417237.39524218,80790893,,2017,2017/12/21 05:00:00+00,1528,KINGSTON RD,WARDEN AVE,,Major Arterial,Scarborough,20,43.687686,-79.270885,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,,West,Passenger Van,Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",,,,,,,Yes,,Yes,,,,,,Yes,Yes,Yes,Yes,,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),D41,5599
-8845117.45537975,5422933.70401991,80946280,,2018,2018/06/27 04:00:00+00,100,DUFFERIN ST,JANE OSLER BLVD,15 m North of,Major Arterial,North York,8,43.724677,-79.457042,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),D32,5600
-8826025.16083329,5423477.78678892,80725041,,2016,2016/12/16 05:00:00+00,1312,EGLINTON AVE E,PRUDHAM GT,55 m West of,Major Arterial,Scarborough,2120,43.728209,-79.285533,Mid-Block,Non Intersection,No Control,Clear,Daylight,Slush,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,,Unknown,,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Other,,,,Yes,,,,,Yes,,,,,,,,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),D41,5601
-8844816.00219868,5430150.64774777,80900781,,2018,2018/04/12 04:00:00+00,1425,625 FINCH AVE W,,,Major Arterial,North York,6,43.77151,-79.454334,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Minor,,North,,,,,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,Yes,,,35,Westminster-Branson,35,Westminster-Branson (35),D32,5602
-8834493.5684564,5416664.1246503,80725615,,2016,2016/12/18 05:00:00+00,2236,SB DON VALLEY PKWY,POTTERY RD,400 m North of,,Toronto and East York,14,43.683962,-79.361606,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,65 to 69,None,,South,Passenger Van,Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,57,Broadview North,57,Broadview North (57),D55,5603
-8819321.61241721,5428347.1538968,80564710,,2016,2016/07/16 04:00:00+00,1821,MARKHAM RD,LAWRENCE AVE E,18 m South of,Major Arterial,Scarborough,24,43.75981,-79.225314,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,Unknown,,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),D43,5604
-8853094.94404847,5411237.51997428,80891703,,2017,2017/12/28 05:00:00+00,1138,DUNDAS ST W,CORDOVA AVE,,Major Arterial,Etobicoke York,3,43.648699,-79.528705,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,Major,,Unknown,,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,,Yes,,,,159,Etobicoke City Centre,14,Islington-City Centre West (14),D22,5605
-8839523.98492586,5412085.70247697,80910055,,2017,2017/04/06 04:00:00+00,1549,NASSAU ST,BATHURST ST,,Major Arterial,Toronto and East York,11,43.654212,-79.406795,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,Yes,,,,,Yes,,Yes,,,,78,Kensington-Chinatown,78,Kensington-Chinatown (78),D14,5606
-8845117.45537975,5422933.70401991,80946281,,2018,2018/06/27 04:00:00+00,100,DUFFERIN ST,JANE OSLER BLVD,15 m North of,Major Arterial,North York,8,43.724677,-79.457042,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,West,,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),D32,5607
-8844816.00219868,5430150.64774777,80900782,,2018,2018/04/12 04:00:00+00,1425,625 FINCH AVE W,,,Major Arterial,North York,6,43.77151,-79.454334,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,North,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,Yes,,,35,Westminster-Branson,35,Westminster-Branson (35),D32,5608
-8853094.94404847,5411237.51997428,80891704,,2017,2017/12/28 05:00:00+00,1138,DUNDAS ST W,CORDOVA AVE,,Major Arterial,Etobicoke York,3,43.648699,-79.528705,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,159,Etobicoke City Centre,14,Islington-City Centre West (14),D22,5609
-8819656.23880653,5429531.40842695,80774627,,2017,2017/04/06 04:00:00+00,2315,MARKHAM RD,PAINTED POST DR,10 m West of,Major Arterial,Scarborough,24,43.767493,-79.22832,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,142,Woburn North,137,Woburn (137),D43,5610
-8837427.05967779,5428937.48954525,80946927,,2018,2018/06/28 04:00:00+00,1024,BAYVIEW S 401 C W RAMP,BAYVIEW AVE,20 m South of,Expressway Ramp,North York,1817,43.76364,-79.387958,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,153,Avondale,51,Willowdale East (51),D32,5611
-8844816.00219868,5430150.64774777,80900783,,2018,2018/04/12 04:00:00+00,1425,625 FINCH AVE W,,,Major Arterial,North York,6,43.77151,-79.454334,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,Major,,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,,,Yes,,Yes,,,,,,,Yes,Yes,,,35,Westminster-Branson,35,Westminster-Branson (35),D32,5612
-8842310.5344194,5409583.99563389,80885373,,2017,2017/12/28 05:00:00+00,1418,KING  ST W,COWAN AVE,4 m East of,Major Arterial,Toronto and East York,4,43.63795,-79.431827,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,North,,,,,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Had Been Drinking,,,,Yes,,,,,Yes,,,,,,,,85,South Parkdale,85,South Parkdale (85),D14,5613
-8819656.23880653,5429531.40842695,80774628,,2017,2017/04/06 04:00:00+00,2315,MARKHAM RD,PAINTED POST DR,10 m West of,Major Arterial,Scarborough,24,43.767493,-79.22832,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,,West,,,,,Vehicle is going straight thru inter.while ped cross without ROW,Crossing without right of way,Inattentive,,,,Yes,,Yes,,,,,,,,,,,142,Woburn North,137,Woburn (137),D43,5614
-8837427.05967779,5428937.48954525,80946928,,2018,2018/06/28 04:00:00+00,1024,BAYVIEW S 401 C W RAMP,BAYVIEW AVE,20 m South of,Expressway Ramp,North York,1817,43.76364,-79.387958,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,Major,,North,,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,153,Avondale,51,Willowdale East (51),D32,5615
-8834493.5684564,5416664.1246503,80725616,,2016,2016/12/18 05:00:00+00,2236,SB DON VALLEY PKWY,POTTERY RD,400 m North of,,Toronto and East York,14,43.683962,-79.361606,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,Unknown,,,,,Pedestrian hit at mid-block,Playing or Working on Highway,Medical or Physical Disability,,,,Yes,,Yes,,,,,,,Yes,,,,57,Broadview North,57,Broadview North (57),D55,5616
-8835932.26155542,5412513.59263279,80632057,,2016,2016/07/21 04:00:00+00,2247,JARVIS ST,DUNDAS ST E,7 m North of,Major Arterial,Toronto and East York,13,43.656993,-79.37453,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,85 to 89,None,,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,73,Moss Park,73,Moss Park (73),D51,5617
-8850802.65309406,5422060.49666964,80875567,,2018,2018/04/13 04:00:00+00,1512,JANE ST,BEVERLY HILLS DR,,Major Arterial,Etobicoke York,76,43.719008,-79.508113,Intersection,At Intersection,Traffic Signal,,Daylight,,Fatal,Pedestrian Collisions,Driver,55 to 59,Minor,,North,Passenger Van,Turning Left,Failed to Yield Right of Way,Unknown,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),D31,5618
-8837500.97581968,5429811.34816199,80632399,,2016,2016/12/19 05:00:00+00,1132,BAYVIEW AVE,BAYVIEW MEWS LANE,,Major Arterial,North York,1817,43.769309,-79.388622,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,25 to 29,None,,South,Truck - Tank,Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,Yes,,,,,,,,,52,Bayview Village,52,Bayview Village (52),D33,5619
-8842310.5344194,5409583.99563389,80885374,,2017,2017/12/28 05:00:00+00,1418,KING  ST W,COWAN AVE,4 m East of,Major Arterial,Toronto and East York,4,43.63795,-79.431827,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,,West,Street Car,Going Ahead,Driving Properly,Normal,,,,,,,Yes,,,,,Yes,,,,,,,,85,South Parkdale,85,South Parkdale (85),D14,5620
-8846827.99067528,5414731.83067106,80774351,,2017,2017/04/10 04:00:00+00,2229,ST CLAIR AVE W,GUNNS RD,90 m West of,Major Arterial,Etobicoke York,5,43.671408,-79.472408,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,Yes,,,,90,Junction Area,90,Junction Area (90),D11,5621
-8859902.91014691,5428304.76832655,80945392,,2018,2018/06/29 04:00:00+00,123,STEELES AVE W,KIPLING AVE,,Major Arterial,Etobicoke York,1,43.759535,-79.589862,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,Minor,,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Drugs",,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),D23,5622
-8850802.65309406,5422060.49666964,80875568,,2018,2018/04/13 04:00:00+00,1512,JANE ST,BEVERLY HILLS DR,,Major Arterial,Etobicoke York,76,43.719008,-79.508113,Intersection,At Intersection,Traffic Signal,,Daylight,,Fatal,Pedestrian Collisions,Pedestrian,40 to 44,Fatal,19,South,,,,,Vehicle turns left while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,,,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),D31,5623
-8846827.99067528,5414731.83067106,80774352,,2017,2017/04/10 04:00:00+00,2229,ST CLAIR AVE W,GUNNS RD,90 m West of,Major Arterial,Etobicoke York,5,43.671408,-79.472408,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,,West,,,,,Pedestrian hit at mid-block,Running onto Roadway,Inattentive,,,,Yes,,Yes,,,,,,,Yes,,,,90,Junction Area,90,Junction Area (90),D11,5624
-8826717.34542704,5431830.8348854,80920412,,2017,2017/12/30 05:00:00+00,1745,3825 SHEPPARD AVE E,,140 m East of,Major Arterial,Scarborough,22,43.782408,-79.291751,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,65 to 69,None,,,,,,,,,,,,,Yes,,Yes,,,,,Yes,,,,,,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),D42,5625
-8859902.91014691,5428304.76832655,80945875,,2018,2018/06/29 04:00:00+00,123,STEELES AVE W,KIPLING AVE,,Major Arterial,Etobicoke York,1,43.759535,-79.589862,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),D23,5626
-8847094.60085573,5417525.12152817,80942257,,2018,2018/04/22 04:00:00+00,1706,1854 KEELE ST,,,Major Arterial,North York,5,43.689555,-79.474803,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,West,,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Other,,,,Yes,,,Yes,,,,,Yes,Yes,,,,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),D12,5627
-8837500.97581968,5429811.34816199,80632400,,2016,2016/12/19 05:00:00+00,1132,BAYVIEW AVE,BAYVIEW MEWS LANE,,Major Arterial,North York,1817,43.769309,-79.388622,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,,Unknown,,,,,Other / Undefined,Other,Normal,,,,Yes,,,,Yes,,,,,,,,,52,Bayview Village,52,Bayview Village (52),D33,5628
-8835932.26155542,5412513.59263279,80632058,,2016,2016/07/21 04:00:00+00,2247,JARVIS ST,DUNDAS ST E,7 m North of,Major Arterial,Toronto and East York,13,43.656993,-79.37453,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,,East,"Automobile, Station Wagon",,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,73,Moss Park,73,Moss Park (73),D51,5629
-8847094.60085573,5417525.12152817,80942258,,2018,2018/04/22 04:00:00+00,1706,1854 KEELE ST,,,Major Arterial,North York,5,43.689555,-79.474803,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Motorcycle Driver,unknown,None,,South,Motorcycle,Going Ahead,Exceeding Speed Limit,Other,,,,,,,Yes,,,Yes,,,,,Yes,Yes,,,,110,Keelesdale-Eglinton West,110,Keelesdale-Eglinton West (110),D12,5630
-8847845.45082113,5422886.7221598,80632401,,2016,2016/12/21 05:00:00+00,959,KEELE ST,401 C W KEELE RAMP ST,,Major Arterial,North York,6,43.724372,-79.481548,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,40 to 44,None,,West,Truck-Tractor,Turning Right,Driving Properly,Normal,,,,,,,Yes,,,,Yes,,,,,,,,,155,Downsview,26,Downsview-Roding-CFB (26),D31,5631
-8845321.28136739,5424064.88376939,80741712,,2017,2017/04/11 04:00:00+00,1056,WILSON AVE,DUFFERIN ST,10 m west,Major Arterial,North York,6,43.73202,-79.458873,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,50 to 54,Fatal,16,East,,,,,Vehicle turns right while ped crosses with ROW at inter.,Crossing with right of way,Normal,,,,Yes,,,,Yes,,,,,Yes,,,,33,Clanton Park,33,Clanton Park (33),D32,5632
-8826717.34542704,5431830.8348854,80920413,,2017,2017/12/30 05:00:00+00,1745,3825 SHEPPARD AVE E,,140 m East of,Major Arterial,Scarborough,22,43.782408,-79.291751,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,Major,,South,,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,Yes,,,,,,118,Tam O'Shanter-Sullivan,118,Tam O'Shanter-Sullivan (118),D42,5633
-8859902.91014691,5428304.76832655,80945876,,2018,2018/06/29 04:00:00+00,123,STEELES AVE W,KIPLING AVE,,Major Arterial,Etobicoke York,1,43.759535,-79.589862,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,Minor,,West,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,Yes,Yes,,,,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),D23,5634
-8847845.45082113,5422886.7221598,80632402,,2016,2016/12/21 05:00:00+00,959,KEELE ST,401 C W KEELE RAMP ST,,Major Arterial,North York,6,43.724372,-79.481548,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,,West,,,,,Vehicle turns right while ped crosses without ROW at inter.,Crossing without right of way,Inattentive,,,,Yes,,,,Yes,,,,,,,,,155,Downsview,26,Downsview-Roding-CFB (26),D31,5635
-8854184.53922435,5404230.72284111,81140215,,2018,2018/04/23 04:00:00+00,801,HORNER AVE,BETA ST,25 m West of,Minor Arterial,Etobicoke York,3,43.603137,-79.538493,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,,East,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,20,Alderwood,20,Alderwood (20),D22,5636
-8859902.91014691,5428304.76832655,80948655,,2018,2018/06/29 04:00:00+00,123,STEELES AVE W,KIPLING AVE,,Major Arterial,Etobicoke York,1,43.759535,-79.589862,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,15 to 19,Fatal,35,Unknown,,,,,Pedestrian hit on sidewalk or shoulder,On Sidewalk or Shoulder,Normal,,,,Yes,,Yes,,,,,,Yes,Yes,,,,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),D23,5637
-8828024.45888793,5433503.77174642,80768883,,2016,2016/12/21 05:00:00+00,2030,BIRCHMOUNT RD,CHALDEAN ST,9 m South of,Major Arterial,Scarborough,22,43.793257,-79.303493,Intersection,Intersection Related,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,,,Yes,,Yes,,,,,,,,,,,148,East L'Amoreaux,117,L'Amoreaux (117),D42,5638
-8846291.20809068,5414893.89141497,80632061,,2016,2016/07/22 04:00:00+00,1223,ST CLAIR AVE W,WESTON RD,,Major Arterial,Etobicoke York,5,43.672461,-79.467586,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,Minor,,East,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,,,,,,,Yes,,Yes,,,,,,,Yes,,,,90,Junction Area,90,Junction Area (90),D11,5639
-8846401.63702554,5413805.5380284,81164130,,2018,2018/06/29 04:00:00+00,2215,PACIFIC AVE,DUNDAS ST W,3 m North of,Major Arterial,Etobicoke York,4,43.665389,-79.468578,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,Minimal,,East,"Automobile, Station Wagon",Turning Left,Lost control,"Ability Impaired, Alcohol",,,,,,,Yes,,Yes,,,,,,,,,Yes,,90,Junction Area,90,Junction Area (90),D11,5640
-8854184.53922435,5404230.72284111,81140216,,2018,2018/04/23 04:00:00+00,801,HORNER AVE,BETA ST,25 m West of,Minor Arterial,Etobicoke York,3,43.603137,-79.538493,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,,South,,,,,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Inattentive,,,,Yes,,Yes,,,,,,,,,,,20,Alderwood,20,Alderwood (20),D22,5641
-8828024.45888793,5433503.77174642,80768884,,2016,2016/12/21 05:00:00+00,2030,BIRCHMOUNT RD,CHALDEAN ST,9 m South of,Major Arterial,Scarborough,22,43.793257,-79.303493,Intersection,Intersection Related,Stop Sign,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,,West,,,,,Vehicle is going straight thru inter.while ped cross without ROW,"Crossing, no Traffic Control",Normal,,,,Yes,,Yes,,,,,,,,,,,148,East L'Amoreaux,117,L'Amoreaux (117),D42,5642
